Actual,Predicted
1100.2645263671875,1032.0393
1117.7142333984375,1030.2583
1118.851806640625,1029.4889
1096.4197998046875,1029.9062
1082.996826171875,1030.421
1079.8345947265625,1030.1414
1093.80322265625,1028.8616
1064.932861328125,1027.3337
1036.2216796875,1024.841
1051.646484375,1020.4507
1076.6038818359375,1015.1102
1076.2171630859375,1010.5233
1079.652587890625,1007.2536
1078.4921875,1005.4574
1091.3009033203125,1004.86237
1093.1663818359375,1005.5913
1073.4189453125,1007.38055
1077.5367431640625,1009.05334
1093.780517578125,1010.33936
1118.465087890625,1011.7808
1123.6976318359375,1014.3632
1099.5364990234375,1018.1907
1108.4093017578125,1021.909
1109.3193359375,1025.28
1117.3048095703125,1028.1693
1147.130859375,1030.8152
1153.592041015625,1034.3433
1155.2755126953125,1038.9602
1161.3043212890625,1044.3177
1147.44921875,1050.0941
1147.3582763671875,1055.2874
1127.2696533203125,1059.4825
1127.4515380859375,1061.8441
1081.9730224609375,1062.4688
1079.857177734375,1060.0944
1063.863525390625,1055.119
1062.83984375,1047.9354
1085.9317626953125,1039.5206
1082.337158203125,1031.75
1084.5438232421875,1025.2993
1070.529541015625,1020.46735
1060.76953125,1016.65546
1054.3084716796875,1013.2356
1072.031005859375,1009.818
1084.5211181640625,1007.09265
1083.406494140625,1005.69446
1081.29052734375,1005.5249
1064.0684814453125,1006.18085
1100.1964111328125,1006.64557
1097.9212646484375,1007.9741
1111.82177734375,1010.1155
1103.1312255859375,1013.28485
1091.9833984375,1016.8118
1087.023681640625,1019.81244
1080.2213134765625,1021.80273
1026.393310546875,1022.52136
1039.2247314453125,1020.1452
1073.62353515625,1015.4612
1091.3690185546875,1010.7704
1082.1551513671875,1007.69965
1058.1533203125,1006.19165
1019.0222167968749,1005.02985
1017.1793212890626,1002.32355
1071.1436767578125,997.89594
1088.50244140625,994.326
1091.64208984375,993.037
1100.605712890625,994.12866
1075.398193359375,997.3433
1093.55322265625,1000.9637
1129.203369140625,1004.8556
1122.6966552734375,1010.038
1151.703857421875,1016.01245
1155.366455078125,1023.24445
1173.3167724609375,1031.3451
1181.1429443359375,1040.2653
1193.018798828125,1049.6407
1193.291748046875,1059.2366
1216.2244873046875,1068.4695
1198.8428955078125,1077.6597
1208.4437255859375,1085.8242
1212.015625,1092.8981
1194.88427734375,1098.9213
1191.6993408203125,1103.2588
1170.677734375,1105.8298
1190.15234375,1106.159
1187.6724853515625,1105.3754
1165.3084716796875,1104.052
1161.0313720703125,1101.7675
1157.4822998046875,1098.602
1201.595703125,1094.8198
1236.9273681640625,1092.4702
1265.888916015625,1093.2494
1255.2872314453125,1097.9547
1226.2574462890625,1105.2395
1262.9539794921875,1112.6266
1264.1826171875,1120.3049
1283.065673828125,1127.8888
1269.5972900390625,1135.6147
1265.13818359375,1142.6477
1225.64306640625,1148.4194
1201.64111328125,1151.356
1192.42724609375,1150.6891
1145.8568115234375,1146.7747
1125.9954833984375,1139.0216
1114.4609375,1127.864
1091.755859375,1114.3762
1104.132080078125,1099.2738
1104.4051513671875,1084.3557
1150.7935791015625,1070.8547
1154.979736328125,1061.1853
1128.361572265625,1055.7783
1194.15625,1053.0002
1186.1708984375,1054.263
1190.2431640625,1058.5941
1188.491455078125,1064.8745
1177.16162109375,1071.8739
1171.701416015625,1078.2513
1212.5159912109375,1083.2207
1197.8873291015625,1088.1445
1198.2742919921875,1092.6598
1239.5892333984375,1096.5784
1264.7059326171875,1101.322
1259.2684326171875,1107.8059
1261.6346435546875,1115.3723
1239.4754638671875,1123.2793
1273.46484375,1130.0095
1235.0164794921875,1136.3119
1211.651611328125,1140.7903
1195.8170166015625,1142.4412
1181.34765625,1141.0056
1164.830810546875,1136.7156
1178.481201171875,1129.9626
1157.118408203125,1122.3137
1175.796630859375,1114.0642
1140.078125,1106.5614
1121.581787109375,1099.0806
1137.5528564453125,1091.0863
1134.185791015625,1083.4932
1150.1337890625,1076.707
1173.999267578125,1071.577
1181.0521240234375,1069.0837
1095.987548828125,1069.2596
1098.262451171875,1068.2881
1107.157958984375,1065.402
1097.4207763671875,1061.2405
1086.6141357421875,1056.1385
1088.1158447265625,1050.2794
1102.9036865234375,1044.2405
1101.333740234375,1039.0791
1081.8138427734375,1035.0956
1090.7320556640625,1031.5581
1092.847900390625,1028.6234
1102.15283203125,1026.3894
1108.9097900390625,1025.162
1138.8951416015625,1025.0927
1131.29638671875,1027.065
1138.9405517578125,1030.4613
1101.3111572265625,1034.8641
1101.8116455078125,1038.2589
1100.76513671875,1040.1223
1118.010009765625,1040.5143
1141.8299560546875,1040.439
1171.587646484375,1041.2203
1176.0467529296875,1044.1455
1185.92041015625,1049.1206
1170.2454833984375,1055.7467
1153.00048828125,1062.5768
1168.0841064453125,1068.1392
1175.0687255859375,1072.5748
1178.9815673828125,1076.238
1198.046630859375,1079.4097
1206.3734130859375,1082.865
1212.67529296875,1086.9208
1214.87451171875,1091.5763
1193.213623046875,1096.5449
1189.904052734375,1100.625
1208.2552490234375,1103.3583
1205.0369873046875,1105.4752
1201.5218505859375,1107.133
1195.108154296875,1108.3057
1185.8184814453125,1108.8241
1204.21533203125,1108.4398
1168.81396484375,1108.002
1155.1646728515625,1106.5024
1173.1051025390625,1103.4882
1185.4532470703125,1099.9905
1178.5601806640625,1097.0647
1180.226318359375,1094.7965
1172.8768310546875,1093.236
1186.0010986328125,1092.0245
1195.906982421875,1091.5067
1181.572998046875,1091.9976
1169.8638916015625,1092.7915
1140.8763427734375,1093.1309
1142.35986328125,1091.799
1142.54248046875,1088.9474
1145.6925048828125,1085.1257
1134.896240234375,1081.0464
1113.62353515625,1076.7969
1085.252197265625,1071.8695
1093.8800048828125,1065.4548
1064.7554931640625,1058.2808
1061.4915771484375,1050.0
1085.434814453125,1041.0505
1081.6688232421875,1033.0371
1101.61767578125,1026.4685
1105.680419921875,1022.2211
1110.359619140625,1020.34625
1098.2396240234375,1020.5378
1076.3734130859375,1021.7122
1084.293701171875,1022.3974
1087.7401123046875,1022.4971
1082.216552734375,1022.2242
1099.5863037109375,1021.5391
1118.9873046875,1021.21606
1138.4569091796875,1022.145
1141.5155029296875,1024.9858
1128.2769775390625,1029.4534
1132.0430908203125,1034.3466
1114.5592041015625,1039.0858
1118.941650390625,1042.6301
1153.1790771484375,1044.9438
1163.8837890625,1047.4775
1154.8680419921875,1050.9055
1162.08056640625,1054.7363
1166.4173583984375,1058.8143
1183.58154296875,1062.9885
1189.904052734375,1067.6255
1188.7171630859375,1072.7336
1174.337646484375,1077.9163
1201.407958984375,1082.2552
1195.58740234375,1086.4739
1190.2237548828125,1090.3962
1183.3990478515625,1093.6742
1186.45751953125,1095.9584
1185.8184814453125,1097.396
1164.4771728515625,1098.1534
1170.9366455078125,1097.6383
1167.2845458984375,1096.2606
1177.3505859375,1094.289
1194.9256591796875,1092.431
1235.987548828125,1091.6221
1238.110107421875,1093.454
1246.85205078125,1097.7528
1243.17724609375,1103.98
1242.6522216796875,1111.0382
1224.5294189453125,1118.0126
1228.067138671875,1123.6284
1209.9443359375,1127.6937
1209.37353515625,1129.6687
1191.04541015625,1129.8073
1192.8712158203125,1127.971
1198.3037109375,1124.7803
1193.9669189453125,1121.1184
1177.008056640625,1117.4042
1171.187744140625,1113.3513
1186.5716552734375,1108.9443
1196.843017578125,1105.0386
1179.8155517578125,1102.335
1176.7569580078125,1100.2625
1142.245849609375,1098.4835
1152.22021484375,1095.6227
1161.64697265625,1092.0242
1161.5328369140625,1088.4739
1161.0078125,1085.3708
1162.7880859375,1082.8654
1175.8896484375,1081.0427
1167.2845458984375,1080.3276
1149.7095947265625,1080.286
1147.6553955078125,1079.9691
1158.086181640625,1079.0824
1185.4302978515625,1078.0878
1167.90087890625,1078.2078
1153.1790771484375,1078.8894
1128.2769775390625,1079.2609
1126.451171875,1078.1805
1115.723388671875,1075.6273
1131.56396484375,1071.6674
1129.692138671875,1067.4453
1128.4825439453125,1063.5118
1115.0615234375,1060.1243
1109.4237060546875,1056.8925
1102.873046875,1053.6
1087.6259765625,1050.096
1066.992431640625,1045.9763
1077.218017578125,1040.6865
1074.5244140625,1034.9641
1068.1563720703125,1029.3021
1062.2447509765625,1023.87555
1063.1806640625,1018.71655
1055.169189453125,1014.0422
1052.6356201171875,1009.71375
1073.6573486328125,1005.70605
1075.52880859375,1002.90234
1066.6728515625,1001.478
1060.6014404296875,1000.8862
1085.5947265625,1000.54333
1110.1768798828125,1001.1468
1109.3094482421875,1003.56396
1113.94287109375,1007.47253
1102.16552734375,1012.39526
1111.1585693359375,1017.2431
1085.959716796875,1021.7922
1080.7557373046875,1024.869
1088.1510009765625,1026.1337
1080.91552734375,1026.1328
1060.2362060546875,1025.0786
1069.982421875,1022.58496
1061.8338623046875,1019.3752
1088.9271240234375,1015.6935
1099.5633544921875,1012.93524
1103.5120849609375,1011.8428
1076.9896240234375,1012.45465
1060.3046875,1013.34143
1042.8665771484375,1013.31744
1038.9635009765625,1011.56116
1021.2058105468751,1008.16327
1016.1157836914062,1003.03815
1014.8377075195311,996.6342
1004.8632202148438,989.6563
1036.1102294921875,982.4211
1039.26025390625,976.6168
1026.1131591796875,972.81854
1005.7989501953125,970.4134
1021.4338989257814,968.20685
1026.2044677734375,966.4506
1020.1329956054688,965.3544
1064.116455078125,964.642
1064.299072265625,965.83203
1061.74267578125,968.87756
1068.8638916015625,973.07874
1061.2861328125,977.9933
1066.535888671875,982.7708
1071.23779296875,987.14276
1075.27783203125,991.08435
1080.73291015625,994.65814
1068.3619384765625,998.0135
1073.6800537109375,1000.6295
1070.9637451171875,1002.6084
1072.310546875,1003.93933
1076.4190673828125,1004.7728
1084.6588134765625,1005.3977
1078.290771484375,1006.2421
1085.1153564453125,1007.113
1104.9500732421875,1008.1677
1114.3311767578125,1010.10535
1104.7674560546875,1013.18933
1117.503662109375,1016.72253
1114.650634765625,1020.69086
1128.4139404296875,1024.6771
1131.90625,1028.8757
1139.6895751953125,1033.2218
1132.2486572265625,1037.749
1134.097412109375,1041.9312
1136.334228515625,1045.5662
1120.1513671875,1048.6356
1113.5322265625,1050.5281
1111.1356201171875,1051.018
1114.7418212890625,1050.2693
1120.6990966796875,1048.8137
1120.49365234375,1047.2914
1113.9659423828125,1045.9943
1113.8289794921875,1044.7882
1144.2088623046875,1043.6665
1150.645263671875,1043.7931
1150.3486328125,1045.4521
1127.5009765625,1048.2766
1124.46533203125,1050.8779
1120.7904052734375,1052.6403
1130.856201171875,1053.3424
1131.81494140625,1053.5155
1140.3970947265625,1053.4838
1141.0816650390625,1053.731
1133.001953125,1054.3574
1134.006103515625,1054.977
1150.759521484375,1055.4818
1164.910888671875,1056.4613
1165.23046875,1058.4579
1176.574462890625,1061.3102
1164.8880615234375,1065.0471
1167.3074951171875,1068.8394
1170.59423828125,1072.3273
1157.4471435546875,1075.4204
1147.974853515625,1077.5522
1139.210205078125,1078.3402
1139.62109375,1077.6366
1154.708251953125,1075.8163
1164.1805419921875,1073.921
1194.0582275390625,1072.7415
1181.755615234375,1073.5255
1179.8155517578125,1075.6831
1204.5804443359375,1078.5309
1202.2296142578125,1082.4547
1248.5411376953125,1087.0138
1262.076171875,1093.4111
1263.4683837890625,1101.7286
1252.170166015625,1111.168
1251.1202392578125,1120.3281
1276.6842041015625,1128.3629
1287.52587890625,1135.8304
1297.294921875,1143.0664
1295.723876953125,1150.2511
1255.6134033203125,1157.0562
1230.216796875,1161.7031
1229.425537109375,1163.0679
1249.4063720703125,1161.5308
1237.7838134765625,1158.7292
1250.2225341796875,1155.2065
1260.8065185546875,1151.9679
1242.9769287109375,1149.8018
1229.697509765625,1148.1523
1224.5291748046875,1146.333
1241.171630859375,1144.0702
1248.244140625,1142.098
1240.7264404296875,1140.9163
1248.911865234375,1140.2734
1254.4759521484375,1140.2955
1259.767822265625,1141.0496
1274.6546630859375,1142.5278
1273.6160888671875,1145.0153
1255.2425537109375,1148.1813
1264.54052734375,1150.9353
1250.74267578125,1153.2528
1250.44482421875,1154.6051
1251.8345947265625,1155.0035
1230.7904052734375,1154.7174
1225.1075439453125,1153.2534
1212.8978271484375,1150.6305
1201.2838134765625,1146.8217
1200.1422119140625,1141.8784
1194.65771484375,1136.2963
1197.4619140625,1130.4534
1196.494140625,1124.9197
1202.8968505859375,1120.0251
1205.4281005859375,1116.1853
1207.06591796875,1113.5408
1215.1064453125,1112.0232
1228.20947265625,1111.693
1210.4659423828125,1112.7601
1216.52099609375,1114.2289
1217.6376953125,1115.845
1219.8961181640625,1117.4366
1209.274658203125,1118.9575
1182.323974609375,1119.9437
1173.712890625,1119.352
1168.8240966796875,1116.9667
1161.6273193359375,1113.0891
1162.6446533203125,1108.1019
1175.7476806640625,1102.6793
1158.4755859375,1097.8828
1163.8856201171875,1093.4829
1150.55908203125,1089.7327
1148.5738525390625,1086.2249
1148.549072265625,1082.8671
1150.4847412109375,1079.7405
1140.6822509765625,1077.0273
1145.719970703125,1074.4437
1163.910400390625,1072.178
1166.0693359375,1070.982
1166.0198974609375,1070.9559
1163.4140625,1071.8442
1168.972900390625,1073.1957
1153.4627685546875,1074.888
1144.603271484375,1076.1311
1141.104248046875,1076.4032
1123.2861328125,1075.6305
1120.6802978515625,1073.4192
1105.0709228515625,1070.0139
1124.5765380859375,1065.3634
1147.7548828125,1060.708
1135.5452880859375,1057.5148
1140.2603759765625,1055.5889
1151.57666015625,1054.8397
1151.3284912109375,1055.3937
1160.9075927734375,1056.9216
1153.3634033203125,1059.3597
1159.368896484375,1062.0538
1146.787109375,1064.8296
1148.946044921875,1067.0011
1148.7972412109375,1068.4825
1169.5684814453125,1069.3341
1171.6778564453125,1070.4624
1169.121826171875,1072.1031
1166.044677734375,1074.0424
1180.7109375,1075.9357
1185.326904296875,1078.1383
1188.9500732421875,1080.7421
1188.1558837890625,1083.6901
1188.404052734375,1086.7101
1191.5308837890625,1089.5653
1179.9913330078125,1092.2012
1188.3544921875,1094.1024
1201.209228515625,1095.5168
1209.9197998046875,1097.044
1221.5091552734375,1099.0936
1219.4990234375,1102.0009
1218.853759765625,1105.445
1220.6405029296875,1109.0103
1203.1202392578125,1112.4299
1208.03369140625,1114.8477
1223.0228271484375,1116.3203
1238.6324462890625,1117.5732
1251.239013671875,1119.4008
1269.6527099609375,1122.2885
1254.2913818359375,1126.6654
1271.8614501953125,1131.5178
1273.1021728515625,1136.8336
1279.554443359375,1142.2627
1283.922119140625,1147.6445
1293.203369140625,1152.8386
1282.9791259765625,1157.9363
1285.6097412109375,1162.3738
1296.255859375,1166.0369
1282.16015625,1169.293
1288.7860107421875,1171.6914
1294.2705078125,1173.4524
1284.17041015625,1174.9148
1280.7703857421875,1175.8301
1315.3148193359375,1176.1078
1349.9088134765625,1177.1183
1360.6541748046875,1180.2872
1383.8822021484375,1185.7471
1364.5255126953125,1193.5408
1351.5714111328125,1201.9989
1357.8995361328125,1209.5778
1357.4031982421875,1215.8761
1318.8138427734375,1220.756
1334.00146484375,1222.9271
1343.1337890625,1223.1467
1437.4111328125,1222.4375
1397.2830810546875,1224.7588
1416.1434326171875,1228.9783
1416.1683349609375,1234.8109
1446.990234375,1241.446
1428.452392578125,1249.1953
1417.3099365234375,1256.8049
1431.554443359375,1263.187
1439.4708251953125,1268.512
1450.0177001953127,1273.1039
1441.679443359375,1277.4006
1454.335693359375,1281.1144
1470.4912109375,1284.588
1459.79541015625,1288.3761
1449.8439941406248,1292.0079
1463.17041015625,1294.8777
1460.21728515625,1297.3275
1456.916748046875,1299.3353
1470.8635253906252,1300.8081
1482.6512451171875,1302.2764
1476.3974609375,1304.2352
1474.73486328125,1306.4003
1444.930419921875,1308.485
1450.0675048828125,1309.2877
1481.1622314453127,1308.9329
1496.3250732421875,1308.8336
1489.177978515625,1309.8707
1491.957275390625,1311.7339
1468.0593261718752,1314.1426
1455.8248291015625,1315.9203
1464.5849609375,1316.378
1421.6527099609375,1315.9196
1420.957763671875,1313.4231
1407.80517578125,1309.2023
1428.899169921875,1303.5223
1414.778564453125,1297.8573
1433.1427001953125,1292.4264
1440.3145751953125,1288.1713
1444.3348388671875,1285.5276
1430.983642578125,1284.4933
1481.8818359374998,1284.2401
1474.933349609375,1286.1134
1473.8662109375,1289.5935
1476.0251464843748,1293.9227
1460.7880859375,1298.5055
1452.1767578124998,1302.3273
1449.3724365234375,1304.7919
1475.057373046875,1305.8412
1452.896484375,1306.6561
1468.7044677734375,1306.829
1456.370849609375,1306.9749
1454.062744140625,1306.8362
1454.9809570312498,1306.3517
1453.5665283203125,1305.6453
1459.323974609375,1304.7963
1468.9774169921875,1304.1096
1448.603271484375,1304.0043
1439.5205078125,1303.7534
1449.2484130859375,1302.8898
1441.8780517578125,1301.8044
1454.2613525390627,1300.4557
1456.221923828125,1299.4062
1455.775146484375,1298.8617
1423.46435546875,1298.7731
1409.095703125,1297.8901
1391.17822265625,1295.5968
1408.1278076171875,1291.5399
1383.8822021484375,1286.8486
1397.0845947265625,1281.3906
1392.394287109375,1276.0754
1409.6416015625,1271.2252
1405.86962890625,1267.6743
1414.8778076171875,1265.3784
1425.15185546875,1264.443
1425.57373046875,1264.95
1449.91845703125,1266.5367
1475.1319580078125,1269.5918
1469.3745117187498,1274.5682
1455.4774169921875,1280.6488
1445.501220703125,1286.5233
1430.1895751953125,1291.2079
1414.3814697265625,1293.9352
1419.8907470703125,1294.2875
1499.2285156249998,1292.9215
1387.0091552734375,1293.3041
1410.3116455078125,1292.0671
1421.0819091796875,1289.5988
1459.1500244140627,1286.7611
1460.5894775390627,1285.3807
1445.9727783203125,1285.7502
1452.57373046875,1287.0074
1454.4847412109375,1288.8444
1466.6944580078125,1290.9784
1470.1439208984375,1293.5634
1447.9332275390625,1296.513
1462.87255859375,1298.7902
1443.515869140625,1300.6776
1430.88427734375,1301.5714
1443.46630859375,1301.079
1502.9013671875002,1299.8988
1519.3050537109375,1300.5342
1553.8989257812498,1303.7913
1548.6875,1310.3036
1553.675537109375,1318.8988
1541.019287109375,1328.4381
1542.6075439453125,1337.4042
1576.9532470703125,1345.0983
1589.1380615234375,1352.4178
1578.5911865234373,1359.7507
1572.5855712890627,1366.4962
1569.0368652343748,1372.1102
1584.9937744140625,1376.3289
1585.4901123046873,1379.7697
1564.669189453125,1382.6566
1575.0177001953125,1384.3701
1543.7242431640625,1385.3213
1489.6495361328123,1384.7142
1476.96826171875,1380.9482
1484.7109375,1374.1362
1481.4353027343752,1365.6698
1497.9381103515625,1356.688
1508.9316406249998,1348.6942
1502.0328369140625,1342.6661
1494.3645019531248,1338.4695
1504.1671142578125,1335.5526
1488.309326171875,1333.8992
1436.69140625,1332.6964
1445.352294921875,1329.8696
1454.062744140625,1325.6604
1438.4781494140625,1320.959
1463.46826171875,1315.8446
1449.8936767578125,1311.581
1452.8717041015625,1308.0524
1451.109619140625,1305.3331
1467.3395996093752,1303.3007
1482.4791259765625,1302.4016
1489.9990234375,1303.0343
1492.7132568359375,1305.1481
1492.1654052734373,1308.3325
1494.0080566406252,1312.0049
1506.5828857421873,1315.7369
1494.481201171875,1319.624
1492.33984375,1323.0286
1514.874755859375,1325.6514
1503.6197509765627,1328.2449
1510.2183837890625,1330.5083
1503.1217041015625,1332.5731
1508.525146484375,1334.1761
1487.035888671875,1335.473
1458.997802734375,1335.7805
1456.63232421875,1334.1863
1455.7110595703127,1330.908
1445.7259521484375,1326.5586
1473.913330078125,1321.4686
1466.766845703125,1317.1667
1465.4969482421877,1313.8646
1466.4432373046873,1311.5155
1457.6282958984373,1310.0103
1463.8286132812498,1308.8638
1480.0140380859375,1308.11
1487.4343261718748,1308.2446
1483.4501953125,1309.4286
1488.0069580078125,1311.2462
1491.9910888671873,1313.4802
1520.1038818359375,1315.9753
1470.701171875,1319.4607
1458.997802734375,1321.9993
1401.3780517578125,1322.7665
1381.0093994140625,1319.9169
1365.272216796875,1313.2697
1391.791259765625,1303.4866
1369.1318359375,1292.9576
1365.595947265625,1282.3093
1366.6417236328125,1272.1959
1367.0650634765625,1263.2115
1338.678466796875,1255.7031
1348.6884765625,1248.7633
